"sexo","edad","tiempo","fecha"
"0","(45,60]",141739.819000006,"08/07/2016"
"0","(60,Inf]",155715.119999409,"08/07/2016"
"1","(18,30]",38332.5130004883,"08/07/2016"
"1","(30,45]",149046.946001053,"08/07/2016"
"1","(45,60]",116356.590001345,"08/07/2016"
"1","(60,Inf]",27055.6790003777,"08/07/2016"
"0","(0,18]",3198.50300049782,"09/07/2016"
"0","(18,30]",22766.9419999123,"09/07/2016"
"0","(30,45]",61969.9279990196,"09/07/2016"
"0","(45,60]",116363.408998966,"09/07/2016"
"0","(60,Inf]",119823.915000916,"09/07/2016"
"1","(18,30]",23462.0040006638,"09/07/2016"
"1","(30,45]",83789.1970005035,"09/07/2016"
"1","(45,60]",115989.415000677,"09/07/2016"
"1","(60,Inf]",6793.7040002346,"09/07/2016"
"0","(0,18]",7420.42700004578,"10/07/2016"
"0","(18,30]",43432.7699999809,"10/07/2016"
"0","(30,45]",86414.5340003967,"10/07/2016"
"0","(45,60]",102834.074000359,"10/07/2016"
"0","(60,Inf]",72495.5799996853,"10/07/2016"
"1","(0,18]",2465.60400009155,"10/07/2016"
"1","(18,30]",23935.9610004425,"10/07/2016"
"1","(30,45]",67233.3220002651,"10/07/2016"
"1","(45,60]",85053.8940002918,"10/07/2016"
"1","(60,Inf]",2518.00099992752,"10/07/2016"
"0","(0,18]",7312.8900001049,"11/07/2016"
"0","(18,30]",76999.2210001945,"11/07/2016"
"0","(30,45]",258648.343001366,"11/07/2016"
"0","(45,60]",166328.678000689,"11/07/2016"
"0","(60,Inf]",116215.226998091,"11/07/2016"
"1","(0,18]",3655.09000015259,"11/07/2016"
"1","(18,30]",49642.4749987125,"11/07/2016"
"1","(30,45]",133216.885001183,"11/07/2016"
"1","(45,60]",109108.231000662,"11/07/2016"
"1","(60,Inf]",21223.1480007172,"11/07/2016"
"0","(18,30]",153988.926999569,"12/07/2016"
"0","(30,45]",152619.064001083,"12/07/2016"
"0","(45,60]",172306.28600049,"12/07/2016"
"0","(60,Inf]",128330.836999416,"12/07/2016"
"1","(0,18]",1100.24399971962,"12/07/2016"
"1","(18,30]",87452.7559998035,"12/07/2016"
"1","(30,45]",130143.359002113,"12/07/2016"
"1","(45,60]",126573.252999067,"12/07/2016"
"1","(60,Inf]",14601.7790005207,"12/07/2016"
"0","(0,18]",4392.16099977493,"13/07/2016"
"0","(18,30]",68514.6499989033,"13/07/2016"
"0","(30,45]",200099.242997646,"13/07/2016"
"0","(45,60]",205809.461000681,"13/07/2016"
"0","(60,Inf]",133029.628000498,"13/07/2016"
"1","(0,18]",3538.90399980545,"13/07/2016"
"1","(18,30]",43859.5639996529,"13/07/2016"
"1","(30,45]",161498.336000443,"13/07/2016"
"1","(45,60]",114604.325998545,"13/07/2016"
"1","(60,Inf]",17260.504999876,"13/07/2016"
"0","(0,18]",3220.12999987602,"14/07/2016"
"0","(18,30]",89995.1180002689,"14/07/2016"
"0","(30,45]",153781.773001909,"14/07/2016"
"0","(45,60]",275541.631002188,"14/07/2016"
"0","(60,Inf]",160376.75199914,"14/07/2016"
"1","(0,18]",7828.52900004387,"14/07/2016"
"1","(18,30]",44311.1750006676,"14/07/2016"
"1","(30,45]",172185.248999119,"14/07/2016"
"1","(45,60]",122265.55700016,"14/07/2016"
"1","(60,Inf]",15168.6849997044,"14/07/2016"
"0","(0,18]",855.999999761581,"15/07/2016"
"0","(18,30]",62682.2469995022,"15/07/2016"
"0","(30,45]",233487.450999022,"15/07/2016"
"0","(45,60]",147202.442998171,"15/07/2016"
"0","(60,Inf]",146556.220999002,"15/07/2016"
"1","(0,18]",4069.00699996948,"15/07/2016"
"1","(18,30]",29755.6739985943,"15/07/2016"
"1","(30,45]",104107.6650002,"15/07/2016"
"1","(45,60]",83972.4379999638,"15/07/2016"
"1","(60,Inf]",14340.2700002193,"15/07/2016"
